boxer_name,boxrec_url,boxer_slug,id,boxrec_id
Brandon Suarez,https://boxrec.com/en/proboxer/873835,brandon-suarez,82032,873835
Brandon Webb,https://boxrec.com/en/proboxer/1056056,brandon-webb,88019,1056056
Brandon Williams,https://boxrec.com/en/proboxer/643300,brandon-williams,81249,643300
Brandun Lee,https://boxrec.com/en/proboxer/784150,brandun-lee,68993,784150
Branislav Todorovic,https://boxrec.com/en/proboxer/249537,branislav-todorovic,72013,249537
Branko Pavlovic,https://boxrec.com/en/proboxer/42438,branko-pavlovic,87481,42438
Braulio Garcia Castro,https://boxrec.com/en/proboxer/887766,braulio-garcia-castro,76645,887766
Braulio Rodriguez,https://boxrec.com/en/box-pro/572658,braulio-rodriguez,93699,572658
Brayan Emmanuel Perez Garcia,https://boxrec.com/en/proboxer/967854,brayan-emmanuel-perez-garcia,76537,967854
Brayan Gonzalez Bermudez,https://boxrec.com/en/proboxer/1069170,brayan-gonzalez-bermudez,71263,1069170
Brayan Hernandez Pintor,https://boxrec.com/en/proboxer/1049602,brayan-hernandez-pintor,82936,1049602
Brayan Luna Geronimo,https://boxrec.com/en/proboxer/1099870,brayan-luna-geronimo,80101,1099870
Brayan Mairena,https://boxrec.com/en/proboxer/781571,brayan-mairena,87324,781571
Brayan Rodriguez,https://boxrec.com/en/proboxer/800971,brayan-rodriguez,75221,800971
Brayan Rosales,https://boxrec.com/en/proboxer/814532,brayan-rosales,71571,814532
Braydon Pace,https://boxrec.com/en/proboxer/1071490,braydon-pace,89396,1071490
Breidis Prescott,https://boxrec.com/en/box-pro/321864,breidis-prescott,91024,321864
Brenda Castro,https://boxrec.com/en/proboxer/850804,brenda-castro,69786,850804
Brenda Flores,https://boxrec.com/en/proboxer/629170,brenda-flores,85965,629170
Brenda Karen Carabajal,https://boxrec.com/en/box-pro/692318,brenda-karen-carabajal,91849,692318
Brenda Yadira Martinez,https://boxrec.com/en/proboxer/768615,brenda-yadira-martinez,70016,768615
Brendan Dempsey,https://boxrec.com/en/proboxer/47107,brendan-dempsey,85314,47107
Brendan McMahon,https://boxrec.com/en/proboxer/179451,brendan-mcmahon,87842,179451
Brendan Piper,https://boxrec.com/en/proboxer/172567,brendan-piper,77469,172567
Brendan Saunders,https://boxrec.com/en/proboxer/639192,brendan-saunders,72255,639192
Brendan Ward,https://boxrec.com/en/proboxer/269305,brendan-ward,77541,269305
Brendan Wilson,https://boxrec.com/en/proboxer/295353,brendan-wilson,78375,295353
Brendis Rios,https://boxrec.com/en/proboxer/823399,brendis-rios,72593,823399
Brent Cooper,https://boxrec.com/en/box-pro/16728,brent-cooper,93449,16728
Brent Elliott,https://boxrec.com/en/proboxer/489221,brent-elliott,75159,489221
Brent Hale,https://boxrec.com/en/proboxer/690461,brent-hale,85782,690461
Brent Moore,https://boxrec.com/en/proboxer/724994,brent-moore,89261,724994
Brent Osborne,https://boxrec.com/en/proboxer/677196,brent-osborne,81569,677196
Brent Taylor,https://boxrec.com/en/proboxer/132591,brent-taylor,72856,132591
Brent Urban,https://boxrec.com/en/proboxer/482476,brent-urban,81620,482476
Brent Walter,https://boxrec.com/en/proboxer/785413,brent-walter,89028,785413
Brenton Bowen,https://boxrec.com/en/proboxer/125301,brenton-bowen,70360,125301
Brett Hughes,https://boxrec.com/en/proboxer/32687,brett-hughes,86187,32687
Brett James,https://boxrec.com/en/proboxer/14616,brett-james,78103,14616
Brett John Smith,https://boxrec.com/en/proboxer/460733,brett-john-smith,72025,460733
Brett Murphy,https://boxrec.com/en/proboxer/679447,brett-murphy,84179,679447
Brett Peters,https://boxrec.com/en/proboxer/578126,brett-peters,76949,578126
Brett Taylor,https://boxrec.com/en/proboxer/41563,brett-taylor,87309,41563
Brett Vincent,https://boxrec.com/en/proboxer/94869,brett-vincent,89484,94869
Brett Williams,https://boxrec.com/en/proboxer/524653,brett-williams,84252,524653
Brett Young,https://boxrec.com/en/proboxer/46517,brett-young,71330,46517
Brian Adams,https://boxrec.com/en/proboxer/18976,brian-adams,85875,18976
Brian Agina,https://boxrec.com/en/proboxer/892123,brian-agina,87039,892123
Brian Aguirre,https://boxrec.com/en/proboxer/864463,brian-aguirre,73806,864463
Brian Antonio Avila,https://boxrec.com/en/proboxer/679964,brian-antonio-avila,73242,679964
Brian Bennett,https://boxrec.com/en/proboxer/113098,brian-bennett,78764,113098
Brian Bernard,https://boxrec.com/en/proboxer/277449,brian-bernard,89490,277449
Brian Blalock,https://boxrec.com/en/proboxer/33542,brian-blalock,74245,33542
Brian Bogdanski,https://boxrec.com/en/proboxer/81156,brian-bogdanski,82533,81156
Brian Booth,https://boxrec.com/en/proboxer/27795,brian-booth,75029,27795
Brian Bowden,https://boxrec.com/en/proboxer/319614,brian-bowden,78275,319614
Brian Brunette,https://boxrec.com/en/proboxer/23261,brian-brunette,87462,23261
Brian Carlos Castano,https://boxrec.com/en/box-pro/625137,brian-castano,90197,625137
Brian Carr,https://boxrec.com/en/proboxer/7913,brian-carr,70263,7913
Brian Clements,https://boxrec.com/en/proboxer/801327,brian-clements,83639,801327
Brian Cohen,https://boxrec.com/en/proboxer/57850,brian-cohen,77007,57850
Brian Collette,https://boxrec.com/en/box-pro/641857,brian-collette,92700,641857
Brian Cullen,https://boxrec.com/en/proboxer/26465,brian-cullen,84684,26465
Brian Daltrey,https://boxrec.com/en/proboxer/31436,brian-daltrey,81303,31436
Brian Davenport,https://boxrec.com/en/proboxer/25267,brian-davenport,74728,25267
Brian Davis,https://boxrec.com/en/proboxer/41119,brian-davis,89620,41119
Brian Dean,https://boxrec.com/en/proboxer/294252,brian-dean,87323,294252
Brian Diaz,https://boxrec.com/en/proboxer/691966,brian-diaz,86939,691966
Brian Donahue,https://boxrec.com/en/proboxer/258784,brian-donahue,69634,258784
Brian Doyle,https://boxrec.com/en/proboxer/326121,brian-doyle,81394,326121
Brian Eccles,https://boxrec.com/en/proboxer/74138,brian-eccles,71820,74138
Brian Exequiel Martinez,https://boxrec.com/en/proboxer/860822,braian-martinez,86738,860822
Brian Faust,https://boxrec.com/en/proboxer/181480,brian-faust,83761,181480
Brian Fogarty,https://boxrec.com/en/proboxer/58769,brian-fogarty,74951,58769
Brian Forsyth,https://boxrec.com/en/proboxer/718493,brian-forsyth,86286,718493
Brian Gale,https://boxrec.com/en/proboxer/60226,brian-gale,78313,60226
Brian Garcia,https://boxrec.com/en/box-pro/38000,brian-garcia,93496,38000
Brian Geraghty,https://boxrec.com/en/proboxer/621753,brian-geraghty,73280,621753
Brian Goode,https://boxrec.com/en/proboxer/343454,brian-goode,76053,343454
Brian Gregory,https://boxrec.com/en/proboxer/46172,brian-gregory,81082,46172
Brian Grove,https://boxrec.com/en/proboxer/255410,brian-grove,88697,255410
Brian Guzman,https://boxrec.com/en/proboxer/809124,brian-guzman,70121,809124
Brian Harrison,https://boxrec.com/en/proboxer/123293,brian-harrison,88905,123293
Brian Healey,https://boxrec.com/en/proboxer/616809,brian-healey,83479,616809
Brian Hernandez Miranda,https://boxrec.com/en/proboxer/1005113,brian-hernandez-miranda,75439,1005113
Brian Hickey,https://boxrec.com/en/proboxer/26923,brian-hickey,79269,26923
Brian Hollins,https://boxrec.com/en/proboxer/43589,brian-hollins,73093,43589
Brian Holstein,https://boxrec.com/en/box-pro/591270,brian-holstein,93345,591270
Brian Howard,https://boxrec.com/en/box-pro/535804,brian-howard,92194,535804
Brian Ingram,https://boxrec.com/en/proboxer/847243,brian-ingram,82555,847243
Brian Inihaw,https://boxrec.com/en/proboxer/471854,brian-inihaw,74330,471854
Brian Janssen,https://boxrec.com/en/proboxer/39698,brian-janssen,73906,39698
Brian Johansen,https://boxrec.com/en/proboxer/25411,brian-johansen,77438,25411
Brian Jones,https://boxrec.com/en/box-pro/623060,brian-jones,94162,623060
Brian Jordan,https://boxrec.com/en/proboxer/113460,brian-jordan,73137,113460
Brian Kane,https://boxrec.com/en/proboxer/125481,brian-kane,85401,125481
Brian Kelly,https://boxrec.com/en/proboxer/10870,brian-kelly,87018,10870
Brian Kendall,https://boxrec.com/en/proboxer/113463,brian-kendall,75280,113463
Brian Knight,https://boxrec.com/en/proboxer/133937,brian-knight,72036,133937
Brian Larson,https://boxrec.com/en/proboxer/88941,brian-larson,78553,88941
Brian Latimer,https://boxrec.com/en/proboxer/333655,brian-latimer,81916,333655
Brian London,https://boxrec.com/en/box-pro/9380,brian-london,92488,9380
Brian Lonon,https://boxrec.com/en/proboxer/5721,brian-lonon,79293,5721
Brian Lopez Salinas,https://boxrec.com/en/proboxer/1016047,brian-lopez-salinas,85791,1016047
Brian Luna Moreno,https://boxrec.com/en/proboxer/699056,brian-luna-moreno,82514,699056
Brian Magee,https://boxrec.com/en/box-pro/14880,brian-magee,93306,14880
Brian McCleary,https://boxrec.com/en/proboxer/117768,brian-mccleary,86676,117768
Brian McDonald,https://boxrec.com/en/proboxer/257690,brian-mcdonald,78793,257690
Brian McGinley,https://boxrec.com/en/proboxer/22728,brian-mcginley,78869,22728
Brian McIntyre,https://boxrec.com/en/box-pro/33501,brian-mcintyre,90691,33501
Brian McKee,https://boxrec.com/en/proboxer/1017137,brian-mckee,75799,1017137
Brian Melvin,https://boxrec.com/en/proboxer/32382,brian-melvin,88318,32382
Brian Mendoza,https://boxrec.com/en/box-pro/686766,brian-mendoza,90696,686766
Brian Minto,https://boxrec.com/en/box-pro/154474,brian-minto,91138,154474
Brian Mitchell,https://boxrec.com/en/box-pro/3842,brian-mitchell,93709,3842
Brian Morrison,https://boxrec.com/en/proboxer/131682,brian-morrison,76124,131682
Brian Murphy,https://boxrec.com/en/proboxer/28916,brian-murphy,78112,28916
Brian Nickels,https://boxrec.com/en/proboxer/32467,brian-nickels,69037,32467
Brian Nielsen,https://boxrec.com/en/box-pro/4681,brian-nielsen,91641,4681
Brian Noel,https://boxrec.com/en/proboxer/48726,brian-noel,82833,48726
Brian Nolan,https://boxrec.com/en/proboxer/165684,brian-nolan,81430,165684
Brian O'Donnell,https://boxrec.com/en/proboxer/127674,brian-odonnell,86327,127674
Brian Ormond,https://boxrec.com/en/proboxer/289267,brian-ormond,73350,289267
Brian Paul,https://boxrec.com/en/proboxer/166077,brian-paul,76612,166077
Brian Phillips,https://boxrec.com/en/proboxer/280088,brian-phillips,76368,280088
Brian Pollock,https://boxrec.com/en/proboxer/136369,brian-pollock,76008,136369
Brian Potter,https://boxrec.com/en/proboxer/127158,brian-potter,75079,127158
Brian Potts,https://boxrec.com/en/proboxer/355004,brian-potts,84337,355004
Brian Powers,https://boxrec.com/en/proboxer/36824,brian-powers,81760,36824
Brian Renney,https://boxrec.com/en/proboxer/122977,brian-renney,81233,122977
Brian Robinson,https://boxrec.com/en/proboxer/30292,brian-robinson,88000,30292
Brian Roche,https://boxrec.com/en/proboxer/1521,brian-roche,70341,1521
Brian Rodriguez Esquivel,https://boxrec.com/en/proboxer/829035,brian-rodriguez-esquivel,78826,829035
Brian Rollins,https://boxrec.com/en/proboxer/388157,brian-rollins,87995,388157
Brian Romo Speed,https://boxrec.com/en/proboxer/1016963,brian-romo-speed,85934,1016963
Brian Rose,https://boxrec.com/en/proboxer/342287,brian-rose,85212,342287
Brian Santos,https://boxrec.com/en/proboxer/748371,brian-santos,89351,748371
Brian Saunders,https://boxrec.com/en/proboxer/295023,brian-saunders,77335,295023
Brian Schumacher,https://boxrec.com/en/box-pro/848,brian-schumacher,93349,848
Brian Sheehan,https://boxrec.com/en/proboxer/113671,brian-sheehan,70958,113671
Brian Shipley,https://boxrec.com/en/proboxer/139283,brian-shipley,74995,139283
Brian Simmons,https://boxrec.com/en/proboxer/30863,brian-simmons,71722,30863
Brian Snagg,https://boxrec.com/en/proboxer/28379,brian-snagg,86471,28379
Brian Sneed,https://boxrec.com/en/proboxer/75563,brian-sneed,76740,75563
Brian Sutherland,https://boxrec.com/en/box-pro/27719,brian-sutherland,93704,27719
Brian Taylor,https://boxrec.com/en/proboxer/393119,brian-taylor,79621,393119
Brian True,https://boxrec.com/en/box-pro/667046,brian-true,91787,667046
Brian Urday,https://boxrec.com/en/proboxer/890020,brian-urday,72265,890020
Brian Viloria,https://boxrec.com/en/box-pro/43525,brian-viloria,90875,43525
Brian Walsh,https://boxrec.com/en/proboxer/708640,brian-walsh,74833,708640
Brian Wareing,https://boxrec.com/en/proboxer/55165,brian-wareing,69356,55165
Brian Webb,https://boxrec.com/en/proboxer/375829,brian-webb,87562,375829
Brian Williams,https://boxrec.com/en/proboxer/13465,brian-williams,81893,13465
Brian Zordich,https://boxrec.com/en/proboxer/43470,brian-zordich,70057,43470
Briana Sanchez,https://boxrec.com/en/proboxer/746631,briana-sanchez,79756,746631
Brice Lee,https://boxrec.com/en/proboxer/333796,brice-lee,89398,333796
Briche,https://boxrec.com/en/proboxer/715970,briche,79422,715970
Bricky Squire,https://boxrec.com/en/proboxer/133665,bricky-squire,74163,133665
Brijesh Meena,https://boxrec.com/en/proboxer/724671,brijesh-meena,78984,724671
Brima Kamara,https://boxrec.com/en/proboxer/878662,brima-kamara,78663,878662
Brinatty Maquilon,https://boxrec.com/en/proboxer/5215,brinatty-maquilon,75849,5215
Britain Hart,https://boxrec.com/en/box-pro/777371,britain-hart,92733,777371
Britt Van Buskirk,https://boxrec.com/en/proboxer/18125,britt-van-buskirk,85380,18125
Brittany Dixon,https://boxrec.com/en/proboxer/375560,brittany-dixon,73637,375560
Brittany Dukes,https://boxrec.com/en/box-pro/1080971,brittany-dukes,93810,1080971
Brittany Sims,https://boxrec.com/en/box-pro/852420,brittany-sims,93211,852420
Brittney Horton,https://boxrec.com/en/proboxer/813941,brittney-horton,80218,813941
Britton Thomas,https://boxrec.com/en/proboxer/17486,britton-thomas,89895,17486
Brix Macadog,https://boxrec.com/en/proboxer/556537,brix-macadog,80487,556537
Brock Jarvis,https://boxrec.com/en/box-pro/746323,brock-jarvis,90308,746323
Brooke Cooper,https://boxrec.com/en/box-pro/1024675,brooke-cooper,92334,1024675
Brooke Dierdorff,https://boxrec.com/en/proboxer/365724,brooke-dierdorff,82918,365724
Brooke Stephens,https://boxrec.com/en/proboxer/179266,brooke-stephens,84383,179266
Brooklyn Tilley,https://boxrec.com/en/proboxer/897689,brooklyn-tilley,71354,897689
Bruce Anderson,https://boxrec.com/en/proboxer/122644,bruce-anderson,83115,122644
Bruce Becker,https://boxrec.com/en/proboxer/56221,bruce-becker,86544,56221
Bruce Boyington,https://boxrec.com/en/proboxer/698886,bruce-boyington,79824,698886
Bruce Carrington,https://boxrec.com/en/box-pro/851120,bruce-carrington,90468,851120
Bruce Corby,https://boxrec.com/en/proboxer/20095,bruce-corby,77742,20095
Bruce Coulson,https://boxrec.com/en/proboxer/690774,bruce-coulson,76840,690774
Bruce Curry,https://boxrec.com/en/proboxer/408,bruce-curry,82222,408
Bruce D'Agostino,https://boxrec.com/en/proboxer/74011,bruce-dagostino,73572,74011
Bruce Doblon,https://boxrec.com/en/proboxer/580520,bruce-doblon,76116,580520
Bruce Douglas,https://boxrec.com/en/proboxer/7402,bruce-douglas,74416,7402
Bruce Fletcher,https://boxrec.com/en/proboxer/218840,bruce-fletcher,88578,218840
Bruce Glover,https://boxrec.com/en/proboxer/65242,bruce-glover,87839,65242
Bruce Henderson,https://boxrec.com/en/proboxer/55132,bruce-henderson,83204,55132
Bruce Houck,https://boxrec.com/en/proboxer/543310,bruce-houck,79439,543310
Bruce Irvine,https://boxrec.com/en/proboxer/1064286,bruce-irvine,87035,1064286
Bruce McIntyre,https://boxrec.com/en/proboxer/33260,bruce-mcintyre,81874,33260
Bruce Olson,https://boxrec.com/en/proboxer/49636,bruce-olson,73141,49636
Bruce Richards,https://boxrec.com/en/proboxer/1038544,bruce-richards,74675,1038544
Bruce Richards,https://boxrec.com/en/proboxer/706432,bruce-richards_0,75331,706432
Bruce Seldon,https://boxrec.com/en/box-pro/1400,bruce-seldon,93338,1400
Bruno Ahlberg,https://boxrec.com/en/box-pro/45267,bruno-ahlberg,93436,45267
Bruno Bouhi,https://boxrec.com/en/proboxer/577949,bruno-bouhi,83354,577949
Bruno Bredicean,https://boxrec.com/en/box-pro/725615,bruno-bredicean,92423,725615
Bruno Carvalho,https://boxrec.com/en/proboxer/242142,bruno-carvalho,71600,242142
Bruno Escalante,https://boxrec.com/en/box-pro/526245,bruno-escalante,92663,526245
Bruno Frattini,https://boxrec.com/en/proboxer/35847,bruno-frattini,76312,35847
Bruno Gazani,https://boxrec.com/en/proboxer/621133,bruno-gazani,87936,621133
Bruno Hernandez,https://boxrec.com/en/proboxer/801172,bruno-hernandez,76406,801172
Bruno Lopez Escobedo,https://boxrec.com/en/proboxer/425722,bruno-lopez-escobedo,70353,425722
Bruno Perez,https://boxrec.com/en/proboxer/864459,bruno-perez,87624,864459
Bruno Pola Ruiz,https://boxrec.com/en/proboxer/1031441,bruno-pola-ruiz,72681,1031441
Bruno Pranto,https://boxrec.com/en/proboxer/753721,bruno-pranto,89651,753721
Bruno Rissi Coelho,https://boxrec.com/en/box-pro/725669,bruno-rissi-coelho,91996,725669
Bruno Surace,https://boxrec.com/en/box-pro/776553,bruno-surace,92738,776553
Bruno Tarimo,https://boxrec.com/en/proboxer/673975,bruno-tarimo,74490,673975
Bruno Tripodi,https://boxrec.com/en/proboxer/111054,bruno-tripodi,84700,111054
Bruno Visintin,https://boxrec.com/en/proboxer/25090,bruno-visintin,83410,25090
Bruno Vottero,https://boxrec.com/en/proboxer/39099,bruno-vottero,80850,39099
Bryam Galvez,https://boxrec.com/en/proboxer/791500,bryam-galvez,73045,791500
Bryan Aguirre,https://boxrec.com/en/proboxer/901263,bryan-aguirre,82371,901263
Bryan Alexis Gonzalez,https://boxrec.com/en/proboxer/777622,bryan-alexis-gonzalez,84716,777622
Bryan Blakely,https://boxrec.com/en/proboxer/5749,bryan-blakely,89512,5749
Bryan Bohen,https://boxrec.com/en/proboxer/1009760,bryan-bohen,89892,1009760
Bryan Castro,https://boxrec.com/en/proboxer/1042448,bryan-castro,71674,1042448
Bryan Christopher Garcia,https://boxrec.com/en/proboxer/792227,bryan-christopher-garcia,84166,792227
Bryan Collins,https://boxrec.com/en/proboxer/1043503,bryan-collins,69775,1043503
Bryan Diaz Marquez,https://boxrec.com/en/proboxer/1011512,bryan-diaz-marquez,76472,1011512
Bryan Flores,https://boxrec.com/en/proboxer/725972,bryan-flores,70745,725972
Bryan Flores,https://boxrec.com/en/box-pro/627223,bryan-flores_0,93265,627223
Bryan Grant,https://boxrec.com/en/proboxer/1092,bryan-grant,82085,1092
Bryan Hernandez,https://boxrec.com/en/proboxer/791821,bryan-hernandez,76403,791821
Bryan Reyes,https://boxrec.com/en/proboxer/1029331,bryan-reyes,77670,1029331
Bryan Roberts,https://boxrec.com/en/box-pro/847967,bryan-roberts,93574,847967
Bryan Romero Castillo,https://boxrec.com/en/proboxer/574372,bryan-romero-castillo,77412,574372
Bryan Sanchez,https://boxrec.com/en/proboxer/887596,bryan-sanchez,74803,887596
Bryan Santiago Tovar,https://boxrec.com/en/proboxer/832737,bryan-santiago-tovar,85409,832737
Bryan Vasquez,https://boxrec.com/en/box-pro/330446,bryan-vasquez,91769,330446
Bryan Zuniga,https://boxrec.com/en/proboxer/829388,bryan-zuniga,81701,829388
Bryanna Fissori,https://boxrec.com/en/proboxer/812437,bryanna-fissori,88868,812437
Bryant Carter,https://boxrec.com/en/proboxer/317417,bryant-carter,84332,317417
Bryant Jennings,https://boxrec.com/en/box-pro/529630,bryant-jennings,90603,529630
