url,filename,file_path
https://boxrec.com/en/box-pro/1146000,en_box-pro_1146000.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1146000.html
https://boxrec.com/en/box-pro/30554,en_box-pro_30554.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_30554.html
https://boxrec.com/en/box-pro/1152413,en_box-pro_1152413.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1152413.html
https://boxrec.com/en/box-pro/484333,en_box-pro_484333.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_484333.html
https://boxrec.com/en/box-pro/1022166,en_box-pro_1022166.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1022166.html
https://boxrec.com/en/box-pro/903406,en_box-pro_903406.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_903406.html
https://boxrec.com/en/box-pro/636865,en_box-pro_636865.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_636865.html
https://boxrec.com/en/box-pro/1118315,en_box-pro_1118315.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1118315.html
https://boxrec.com/en/box-pro/30942,en_box-pro_30942.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_30942.html
https://boxrec.com/en/box-pro/36195,en_box-pro_36195.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_36195.html
https://boxrec.com/en/box-pro/12130,en_box-pro_12130.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_12130.html
https://boxrec.com/en/box-pro/8045,en_box-pro_8045.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_8045.html
https://boxrec.com/en/box-pro/574340,en_box-pro_574340.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_574340.html
https://boxrec.com/en/box-pro/25613,en_box-pro_25613.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_25613.html
https://boxrec.com/en/box-pro/576687,en_box-pro_576687.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_576687.html
https://boxrec.com/en/box-pro/802732,en_box-pro_802732.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_802732.html
https://boxrec.com/en/box-pro/899881,en_box-pro_899881.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_899881.html
https://boxrec.com/en/box-pro/431629,en_box-pro_431629.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_431629.html
https://boxrec.com/en/box-pro/25054,en_box-pro_25054.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_25054.html
